epoch,train_loss,train_accuracy
131,0.10273172706365585,100.0
132,0.09971138089895248,100.0
133,0.09312459826469421,100.0
134,0.08902391791343689,100.0
135,0.08485936373472214,100.0
136,0.08288325369358063,100.0
137,0.07787168025970459,100.0
138,0.08292562514543533,100.0
139,0.07355615496635437,100.0
140,0.07492659240961075,100.0
141,0.07311690598726273,100.0
142,0.07203356176614761,100.0
143,0.0679071843624115,100.0
144,0.0601281076669693,100.0
145,0.06179428473114967,100.0
146,0.05484740808606148,100.0
147,0.05145995318889618,100.0
148,0.050948966294527054,100.0
149,0.05006534233689308,100.0
150,0.04541759938001633,100.0
151,0.043976545333862305,100.0
152,0.04458821192383766,100.0
153,0.04112650826573372,100.0
154,0.03923935070633888,100.0
155,0.03811031952500343,100.0
156,0.034834831953048706,100.0
157,0.03466044366359711,100.0
158,0.03304135799407959,100.0
159,0.030354876071214676,100.0
160,0.03053595870733261,100.0
161,0.029303045943379402,100.0
162,0.027736837044358253,100.0
163,0.02738633193075657,100.0
164,0.02576395682990551,100.0
165,0.025325942784547806,100.0
166,0.024410614743828773,100.0
167,0.02379053644835949,100.0
168,0.023177482187747955,100.0
169,0.022808976471424103,100.0
170,0.022164354100823402,100.0
171,0.02154913730919361,100.0
172,0.020720671862363815,100.0
173,0.020115476101636887,100.0
174,0.019459765404462814,100.0
175,0.018825843930244446,100.0
176,0.01831689104437828,100.0
177,0.01781359501183033,100.0
178,0.017212457954883575,100.0
179,0.016873883083462715,100.0
180,0.01636379398405552,100.0
181,0.015984902158379555,100.0
182,0.015556931495666504,100.0
183,0.015313147567212582,100.0
184,0.014842994511127472,100.0
185,0.014576788060367107,100.0
186,0.014452547766268253,100.0
187,0.014624160714447498,100.0
188,0.013764052651822567,100.0
189,0.014032458886504173,100.0
190,0.014059833250939846,100.0
191,0.013773267157375813,100.0
192,0.013359098695218563,100.0
193,0.013131559826433659,100.0
194,0.012759865261614323,100.0
195,0.012954349629580975,100.0
196,0.012109820730984211,100.0
197,0.013469967991113663,100.0
198,0.013714833185076714,100.0
199,0.013898453675210476,100.0
200,0.01334967091679573,100.0
201,0.013387806713581085,100.0
202,0.012812166474759579,100.0
203,0.01260044053196907,100.0
204,0.012150201015174389,100.0
205,0.012269280850887299,100.0
206,0.012814602814614773,100.0
207,0.012792881578207016,100.0
208,0.012428428046405315,100.0
209,0.012488051317632198,100.0
210,0.011854547075927258,100.0
211,0.01198503002524376,100.0
212,0.011474878527224064,100.0
213,0.011404024437069893,100.0
214,0.011130689643323421,100.0
215,0.01089252345263958,100.0
216,0.010723408311605453,100.0
217,0.010471764951944351,100.0
218,0.01028196606785059,100.0
219,0.010052790865302086,100.0
220,0.009890145622193813,100.0
221,0.009681793861091137,100.0
222,0.009490926750004292,100.0
223,0.009349815547466278,100.0
224,0.009147539734840393,100.0
225,0.009013684466481209,100.0
226,0.008918284438550472,100.0
227,0.009136009961366653,100.0
228,0.008961820974946022,100.0
229,0.008899640291929245,100.0
230,0.008707978762686253,100.0
231,0.008561781607568264,100.0
232,0.008417580276727676,100.0
233,0.008278407156467438,100.0
234,0.008184441365301609,100.0
235,0.008026102557778358,100.0
236,0.007936635985970497,100.0
237,0.00778803788125515,100.0
238,0.007700775749981403,100.0
239,0.007560548838227987,100.0
240,0.007472506258636713,100.0
241,0.007348524406552315,100.0
242,0.00725258095189929,100.0
243,0.007131485268473625,100.0
244,0.007036387920379639,100.0
245,0.006934933830052614,100.0
246,0.006837436463683844,100.0
247,0.006745667662471533,100.0
248,0.006654462777078152,100.0
249,0.006561211310327053,100.0
250,0.006481940858066082,100.0
251,0.006401170045137405,100.0
252,0.006313714198768139,100.0
253,0.006233481224626303,100.0
254,0.006152966991066933,100.0
255,0.006080895662307739,100.0
256,0.006002998445183039,100.0
257,0.005931812338531017,100.0
258,0.005856293253600597,100.0
259,0.005790967959910631,100.0
260,0.005721432156860828,100.0
261,0.005652547348290682,100.0
262,0.005586770363152027,100.0
263,0.005523820407688618,100.0
264,0.005461778491735458,100.0
265,0.005399799440056086,100.0
266,0.005339066963642836,100.0
267,0.005282246973365545,100.0
268,0.005222811829298735,100.0
269,0.005166171118617058,100.0
270,0.0051091755740344524,100.0
271,0.005052804946899414,100.0
272,0.005000054836273193,100.0
273,0.004946774337440729,100.0
274,0.004894050769507885,100.0
275,0.004842853173613548,100.0
276,0.0047926162369549274,100.0
277,0.004745183512568474,100.0
278,0.004694363567978144,100.0
279,0.004646694287657738,100.0
280,0.004599086008965969,100.0
281,0.0045521738938987255,100.0
282,0.004506874829530716,100.0
283,0.004462070297449827,100.0
284,0.004417220130562782,100.0
285,0.004373511765152216,100.0
286,0.004330735187977552,100.0
287,0.0042879171669483185,100.0
288,0.004244965501129627,100.0
289,0.004204077646136284,100.0
290,0.004163682926446199,100.0
291,0.004123602993786335,100.0
292,0.004083447158336639,100.0
293,0.0040447101928293705,100.0
294,0.0040063997730612755,100.0
295,0.003967926371842623,100.0
296,0.00393128115683794,100.0
297,0.003894057357683778,100.0
298,0.0038575741928070784,100.0
299,0.0038215487729758024,100.0
300,0.003786889836192131,100.0
301,0.003752445802092552,100.0
302,0.0037177361082285643,100.0
303,0.0036838180385529995,100.0
304,0.0036501181311905384,100.0
305,0.0036169919185340405,100.0
306,0.00358385918661952,100.0
307,0.0035515320487320423,100.0
308,0.0035196649841964245,100.0
309,0.0034881182946264744,100.0
310,0.0034575581084936857,100.0
311,0.0034261727705597878,100.0
312,0.003395764622837305,100.0
313,0.0033663343638181686,100.0
314,0.003335598623380065,100.0
315,0.0033065963070839643,100.0
316,0.003277237992733717,100.0
317,0.0032480179797858,100.0
318,0.003219787497073412,100.0
319,0.003191818483173847,100.0
320,0.003164184046909213,100.0
321,0.0031374997925013304,100.0
322,0.0031111796852201223,100.0
323,0.003086901968345046,100.0
324,0.0030628934036940336,100.0
325,0.0030470220372080803,100.0
326,0.003016929142177105,100.0
327,0.002993866568431258,100.0
328,0.0029630917124450207,100.0
329,0.0029376402962952852,100.0
330,0.0029127197340130806,100.0
331,0.0028887009248137474,100.0
332,0.002867363393306732,100.0
333,0.0028519772458821535,100.0
334,0.0028353827074170113,100.0
335,0.002851633820682764,100.0
336,0.002778853988274932,100.0
337,0.002870531752705574,100.0
338,0.003039642469957471,100.0
339,0.0030513631645590067,100.0
340,0.0030577981378883123,100.0
341,0.00303335627540946,100.0
342,0.0029949736781418324,100.0
343,0.002982167061418295,100.0
344,0.002930641872808337,100.0
345,0.0029265647754073143,100.0
346,0.0028837283607572317,100.0
347,0.002870697993785143,100.0
348,0.0028482985217124224,100.0
349,0.0028204990085214376,100.0
350,0.002800182206556201,100.0
351,0.0027757438365370035,100.0
352,0.0027624163776636124,100.0
353,0.002731331856921315,100.0
354,0.0027098683640360832,100.0
355,0.002686771098524332,100.0
356,0.0026607876643538475,100.0
357,0.0026394117157906294,100.0
358,0.002614051103591919,100.0
359,0.002592851407825947,100.0
360,0.002568846335634589,100.0
361,0.0025443893391638994,100.0
362,0.0025237833615392447,100.0
363,0.0024982315953820944,100.0
364,0.002477445639669895,100.0
365,0.002451369073241949,100.0
366,0.0024296652991324663,100.0
367,0.002403436927124858,100.0
368,0.0023797056637704372,100.0
369,0.002353799995034933,100.0
370,0.002328319475054741,100.0
371,0.0023037202190607786,100.0
372,0.0022790420334786177,100.0
373,0.0022608903236687183,100.0
374,0.002241121605038643,100.0
375,0.002222631126642227,100.0
376,0.002196140354499221,100.0
377,0.0021705024410039186,100.0
378,0.002149126958101988,100.0
379,0.0021249635610729456,100.0
380,0.0020999829284846783,100.0
381,0.0020869194995611906,100.0
382,0.002070941962301731,100.0
383,0.002057598205283284,100.0
384,0.002046692417934537,100.0
385,0.002030972857028246,100.0
386,0.002016717102378607,100.0
387,0.001997470622882247,100.0
388,0.001985023031011224,100.0
389,0.0019685719162225723,100.0
390,0.0019542935770004988,100.0
391,0.0019475853769108653,100.0
392,0.001927683362737298,100.0
393,0.0019215483916923404,100.0
394,0.001982750603929162,100.0
395,0.0019554339814931154,100.0
396,0.0019416436553001404,100.0
397,0.0019400431774556637,100.0
398,0.0019158950308337808,100.0
399,0.0018810045439749956,100.0
400,0.0018634824082255363,100.0
401,0.0018478665733709931,100.0
402,0.0018494345713406801,100.0
403,0.0018355618230998516,100.0
404,0.001815211377106607,100.0
405,0.0018234013114124537,100.0
406,0.001808556029573083,100.0
407,0.0017737841699272394,100.0
408,0.0017968186875805259,100.0
409,0.0017794130835682154,100.0
410,0.0017793760634958744,100.0
411,0.0017426654230803251,100.0
412,0.0017438087379559875,100.0
413,0.0017657327698543668,100.0
414,0.0017153912922367454,100.0
415,0.0017859971849247813,100.0
416,0.0018676652107387781,100.0
417,0.0018624721560627222,100.0
418,0.0018652328290045261,100.0
419,0.0018160725012421608,100.0
420,0.0018192954594269395,100.0
421,0.0017893328331410885,100.0
422,0.0017608270281925797,100.0
423,0.001779267331585288,100.0
424,0.0017447199206799269,100.0
425,0.0017318599857389927,100.0
426,0.0017374759772792459,100.0
427,0.0017076220829039812,100.0
428,0.0016867475351318717,100.0
429,0.0016814458649605513,100.0
430,0.0016690955962985754,100.0
431,0.0016482988139614463,100.0
432,0.0016447571106255054,100.0
433,0.0016305157914757729,100.0
434,0.00161423918325454,100.0
435,0.0016096844337880611,100.0
436,0.001595759647898376,100.0
437,0.0015851047355681658,100.0
438,0.0015806379960849881,100.0
439,0.0015673583839088678,100.0
440,0.0015625228406861424,100.0
441,0.0015561499167233706,100.0
442,0.001548169064335525,100.0
443,0.0015353524358943105,100.0
444,0.0015418820548802614,100.0
445,0.0015168562531471252,100.0
446,0.001515397452749312,100.0
447,0.0014907100703567266,100.0
448,0.0014873807085677981,100.0
449,0.0015275668120011687,100.0
450,0.0014677565777674317,100.0
451,0.0015630018897354603,100.0
452,0.0018281255615875125,100.0
453,0.0018111509270966053,100.0
454,0.0018318344373255968,100.0
455,0.0017999968258664012,100.0
456,0.0017910306341946125,100.0
457,0.0017686166102066636,100.0
458,0.0017577946418896317,100.0
459,0.0017262989422306418,100.0
460,0.0017350828275084496,100.0
461,0.0016931095160543919,100.0
462,0.0016992506571114063,100.0
463,0.0016748043708503246,100.0
464,0.0016663179267197847,100.0
465,0.0016500919591635466,100.0
466,0.0016395096899941564,100.0
467,0.001626474317163229,100.0
468,0.0016169868176802993,100.0
469,0.0016011439729481936,100.0
470,0.0015944034093990922,100.0
471,0.0015798998065292835,100.0
472,0.0015725753037258983,100.0
473,0.0015585587825626135,100.0
474,0.0015499975997954607,100.0
475,0.0015402031131088734,100.0
476,0.0015288726426661015,100.0
477,0.0015192637220025063,100.0
478,0.0015112027758732438,100.0
479,0.001500549609772861,100.0
480,0.0014922982081770897,100.0
481,0.0014818139607086778,100.0
482,0.0014739894540980458,100.0
483,0.0014647012576460838,100.0
484,0.0014558214461430907,100.0
485,0.0014477658551186323,100.0
486,0.0014386831317096949,100.0
487,0.001430502044968307,100.0
488,0.001422983594238758,100.0
489,0.0014147877227514982,100.0
490,0.0014070976758375764,100.0
491,0.001399073051288724,100.0
492,0.0013912697322666645,100.0
493,0.0013841772451996803,100.0
494,0.0013763197930529714,100.0
495,0.0013688826002180576,100.0
496,0.0013615800999104977,100.0
497,0.0013541042571887374,100.0
498,0.0013468749821186066,100.0
499,0.0013401192845776677,100.0
500,0.0013328198110684752,100.0
501,0.0013255254598334432,100.0
502,0.0013188874581828713,100.0
503,0.0013117301277816296,100.0
504,0.0013050541747361422,100.0
505,0.0012983971973881125,100.0
506,0.0012914916733279824,100.0
507,0.0012849217746406794,100.0
508,0.0012782980920746922,100.0
509,0.0012718969956040382,100.0
510,0.0012653502635657787,100.0
511,0.0012588449753820896,100.0
512,0.0012524820631369948,100.0
513,0.0012461204314604402,100.0
514,0.001240087440237403,100.0
515,0.001233638497069478,100.0
516,0.0012274428736418486,100.0
517,0.0012211856665089726,100.0
518,0.001215137541294098,100.0
519,0.001209041802212596,100.0
520,0.0012029509525746107,100.0
521,0.0011970074847340584,100.0
522,0.0011909258319064975,100.0
523,0.0011850014561787248,100.0
524,0.0011793624144047499,100.0
525,0.0011732284910976887,100.0
526,0.0011674516135826707,100.0
527,0.0011618838179856539,100.0
528,0.0011561027495190501,100.0
529,0.0011501106200739741,100.0
530,0.001144490553997457,100.0
531,0.001138923573307693,100.0
532,0.0011331557761877775,100.0
533,0.001127287745475769,100.0
534,0.0011218583676964045,100.0
535,0.001116381143219769,100.0
536,0.0011107659665867686,100.0
537,0.0011051787296310067,100.0
538,0.001099816057831049,100.0
539,0.0010941053042188287,100.0
540,0.0010887562530115247,100.0
541,0.0010831935796886683,100.0
542,0.00107766839209944,100.0
543,0.001071933307684958,100.0
544,0.0010663990397006273,100.0
545,0.001061102724634111,100.0
546,0.0010555534390732646,100.0
547,0.001050166436471045,100.0
548,0.0010448794346302748,100.0
549,0.0010396443540230393,100.0
550,0.0010348048526793718,100.0
551,0.0010298610432073474,100.0
552,0.0010249692713841796,100.0
553,0.001020205789245665,100.0
554,0.0010153569746762514,100.0
555,0.0010105696273967624,100.0
556,0.0010058104526251554,100.0
557,0.0010009187972173095,100.0
558,0.000996136455796659,100.0
559,0.000991558306850493,100.0
560,0.0009869758505374193,100.0
561,0.0009820886189118028,100.0
562,0.0009773964993655682,100.0
563,0.0009729472803883255,100.0
564,0.0009685081313364208,100.0
565,0.0009640016942285001,100.0
566,0.0009597665630280972,100.0
567,0.0009554317803122103,100.0
568,0.0009512160904705524,100.0
569,0.0009468331700190902,100.0
570,0.000942645943723619,100.0
571,0.0009384254226461053,100.0
572,0.0009344377904199064,100.0
573,0.000930069712921977,100.0
574,0.0009258346981368959,100.0
575,0.0009218375198543072,100.0
576,0.0009176698513329029,100.0
577,0.0009136205771937966,100.0
578,0.0009095660061575472,100.0
579,0.000905412423890084,100.0
580,0.0009012107620947063,100.0
581,0.0008969416958279908,100.0
582,0.0008925401489250362,100.0
583,0.0008883385453373194,100.0
584,0.0008840219816192985,100.0
585,0.0008801062358543277,100.0
586,0.0008759141783230007,100.0
587,0.0008718312601558864,100.0
588,0.0008676867000758648,100.0
589,0.0008638468571007252,100.0
590,0.0008600162109360099,100.0
591,0.0008561098366044462,100.0
592,0.0008524651057086885,100.0
593,0.0008487488375976682,100.0
594,0.0008451093453913927,100.0
595,0.0008416982018388808,100.0
596,0.0008381485822610557,100.0
597,0.0008345802780240774,100.0
598,0.0008310785051435232,100.0
599,0.0008276479202322662,100.0
600,0.0008242845651693642,100.0
601,0.0008208780200220644,100.0
602,0.0008174998802132905,100.0
603,0.0008141746511682868,100.0
604,0.0008109061163850129,100.0
605,0.000807728327345103,100.0
606,0.0008046171860769391,100.0
607,0.0008014821796678007,100.0
608,0.0007982660899870098,100.0
609,0.0007952121668495238,100.0
610,0.0007921201176941395,100.0
611,0.0007890850538387895,100.0
612,0.0007860977784730494,100.0
613,0.0007829148089513183,100.0
614,0.0007799562881700695,100.0
615,0.000777116627432406,100.0
616,0.0007740338915027678,100.0
617,0.0007710369536653161,100.0
618,0.000768287864048034,100.0
619,0.0007653481443412602,100.0
620,0.000762508308980614,100.0
621,0.0007597021176479757,100.0
622,0.0007568526780232787,100.0
623,0.0007541938102804124,100.0
624,0.0007514592725783587,100.0
625,0.0007485715905204415,100.0
626,0.000745755503885448,100.0
627,0.0007430636323988438,100.0
628,0.0007402141927741468,100.0
629,0.0007375508430413902,100.0
630,0.0007348540239036083,100.0
631,0.00073207140667364,100.0
632,0.0007295220857486129,100.0
633,0.000726887199562043,100.0
634,0.0007242285646498203,100.0
635,0.000721641059499234,100.0
636,0.0007190302130766213,100.0
637,0.0007163378759287298,100.0
638,0.0007137837819755077,100.0
639,0.0007112585590220988,100.0
640,0.0007086805999279022,100.0
641,0.0007061506621539593,100.0
642,0.0007036346360109746,100.0
643,0.0007011663983576,100.0
644,0.0006987316883169115,100.0
645,0.000696206116117537,100.0
646,0.0006937284488230944,100.0
647,0.0006915173144079745,100.0
648,0.0006890969234518707,100.0
649,0.0006865476025268435,100.0
650,0.0006843126029707491,100.0
651,0.0006817684043198824,100.0
652,0.0006795143126510084,100.0
653,0.0006771318730898201,100.0
654,0.0006746018189005554,100.0
655,0.0006727718282490969,100.0
656,0.000670532463118434,100.0
657,0.0006677779019810259,100.0
658,0.0006658147904090583,100.0
659,0.0006631894502788782,100.0
660,0.0006611876306124032,100.0
661,0.0006585957016795874,100.0
662,0.0006562513299286366,100.0
663,0.0006542305927723646,100.0
664,0.0006519340677186847,100.0
665,0.0006497180438600481,100.0
666,0.0006475832196883857,100.0
667,0.0006452436791732907,100.0
668,0.0006432850495912135,100.0
669,0.0006412741495296359,100.0
670,0.0006388199399225414,100.0
671,0.0006369855254888535,100.0
672,0.0006347885937429965,100.0
673,0.0006323488196358085,100.0
674,0.0006305809365585446,100.0
675,0.0006284175324253738,100.0
676,0.0006262015667743981,100.0
677,0.0006241812370717525,100.0
678,0.0006220891955308616,100.0
679,0.0006201400537975132,100.0
680,0.0006183961522765458,100.0
681,0.0006160609191283584,100.0
682,0.0006140787154436111,100.0
683,0.0006122009945102036,100.0
684,0.000610356975812465,100.0
685,0.000608159985858947,100.0
686,0.000606177665758878,100.0
687,0.0006040520966053009,100.0
688,0.0006021173903718591,100.0
689,0.0006002828013151884,100.0
690,0.0005983862793073058,100.0
691,0.0005967895849607885,100.0
692,0.0005950600607320666,100.0
693,0.0005927627789787948,100.0
694,0.0005906042060814798,100.0
695,0.0005888361483812332,100.0
696,0.0005869823507964611,100.0
697,0.0005851333844475448,100.0
698,0.0005832127062603831,100.0
699,0.0005815498298034072,100.0
700,0.0005795289180241525,100.0
701,0.000577618251554668,100.0
702,0.0005756880273111165,100.0
703,0.0005738247418776155,100.0
704,0.0005720758344978094,100.0
705,0.0005704077775590122,100.0
706,0.0005684681818820536,100.0
707,0.0005670194514095783,100.0
708,0.0005652228719554842,100.0
709,0.0005631782696582377,100.0
710,0.0005617393762804568,100.0
711,0.0005602807505056262,100.0
712,0.0005581556470133364,100.0
713,0.0005562299629673362,100.0
714,0.0005544620798900723,100.0
715,0.0005525701562874019,100.0
716,0.0005511068156920373,100.0
717,0.0005496918456628919,100.0
718,0.0005479949177242815,100.0
719,0.0005467942100949585,100.0
720,0.0005444682901725173,100.0
721,0.0005426288698799908,100.0
722,0.000541065470315516,100.0
723,0.0005394548061303794,100.0
724,0.0005376773187890649,100.0
725,0.0005362711963243783,100.0
726,0.000535342376679182,100.0
727,0.0005333449807949364,100.0
728,0.0005311290151439607,100.0
729,0.0005296564777381718,100.0
730,0.0005291845300234854,100.0
731,0.000526558724232018,100.0
732,0.0005278547760099173,100.0
733,0.0005288412212394178,100.0
734,0.0005300328484736383,100.0
735,0.0005259005120024085,100.0
736,0.0005263583734631538,100.0
737,0.0005198480794206262,100.0
738,0.0005229029920883477,100.0
739,0.0005227451911196113,100.0
740,0.0005226690554991364,100.0
741,0.000522230810020119,100.0
742,0.0005206100759096444,100.0
743,0.00051835150225088,100.0
744,0.0005154964746907353,100.0
745,0.0005134423263370991,100.0
746,0.0005111316568218172,100.0
747,0.000507146876771003,100.0
748,0.0005047401646152139,100.0
749,0.0005052650813013315,100.0
750,0.0005019571399316192,100.0
751,0.0005005038692615926,100.0
752,0.000497214961796999,100.0
753,0.0004990355810150504,100.0
754,0.0005084348958916962,100.0
755,0.0005044886493124068,100.0
756,0.0004953036550432444,100.0
757,0.0005049886531196535,100.0
758,0.0005293731228448451,100.0
759,0.0005327369435690343,100.0
760,0.0005424121045507491,100.0
761,0.0005330090061761439,100.0
762,0.0005149349453859031,100.0
763,0.0005038288072682917,100.0
764,0.0005008497391827404,100.0
765,0.0004967296845279634,100.0
766,0.0005065477453172207,100.0
767,0.0005577756674028933,100.0
768,0.0005756278987973928,100.0
769,0.000568317889701575,100.0
770,0.000567773764487356,100.0
771,0.0005708003882318735,100.0
772,0.0005592603120021522,100.0
773,0.0005630740197375417,100.0
774,0.000562345958314836,100.0
775,0.0005530640482902527,100.0
776,0.000556650513317436,100.0
777,0.0005691007245332003,100.0
778,0.0005613052635453641,100.0
779,0.0006224758690223098,100.0
780,0.0005676776636391878,100.0
781,0.0005813247407786548,100.0
782,0.0005662153125740588,100.0
783,0.0005491264746524394,100.0
784,0.0005527412286028266,100.0
785,0.0005841432721354067,100.0
786,0.0005949426558800042,100.0
787,0.0005667006480507553,100.0
788,0.0006281433743424714,100.0
789,0.0008808733546175063,100.0
790,0.0009529037633910775,100.0
791,0.0013429742539301515,100.0
792,0.0011262116022408009,100.0
793,0.0014841160736978054,100.0
794,0.0038095468189567327,100.0
795,0.010100469924509525,100.0
796,0.03822438791394234,100.0
797,0.4978574812412262,88.0
798,1.2926015853881836,76.0
799,1.1282709836959839,84.0
800,1.2035659551620483,84.0
801,1.1743251085281372,92.0
802,1.2348272800445557,84.0
803,1.1595454216003418,92.0
804,1.0744102001190186,88.0
805,1.0071216821670532,88.0
806,0.9069294929504395,96.0
807,0.864167332649231,92.0
808,0.7979698181152344,96.0
809,0.7669675350189209,96.0
810,0.6393745541572571,96.0
811,0.6490539312362671,100.0
812,0.549221396446228,100.0
813,0.4868267774581909,100.0
814,0.40510323643684387,100.0
815,0.34493309259414673,100.0
816,0.31949079036712646,100.0
817,0.30971089005470276,100.0
818,0.2875455915927887,100.0
819,0.2598087191581726,100.0
820,0.22916390001773834,100.0
821,0.22017818689346313,100.0
822,0.19140543043613434,100.0
823,0.17224986851215363,100.0
824,0.154790997505188,100.0
825,0.1431403011083603,100.0
826,0.13186515867710114,100.0
827,0.13233837485313416,100.0
828,0.12236931174993515,100.0
829,0.12150736153125763,100.0
830,0.11088956892490387,100.0
831,0.09630121290683746,100.0
832,0.0865178182721138,100.0
833,0.07894518226385117,100.0
834,0.07585510611534119,100.0
835,0.07212904095649719,100.0
836,0.06469985842704773,100.0
837,0.059024449437856674,100.0
838,0.053350046277046204,100.0
839,0.0501490980386734,100.0
840,0.04720659181475639,100.0
841,0.043782785534858704,100.0
842,0.040385931730270386,100.0
843,0.03915206342935562,100.0
844,0.03514283522963524,100.0
845,0.03436214476823807,100.0
846,0.03077038936316967,100.0
847,0.029519762843847275,100.0
848,0.02711166813969612,100.0
849,0.024877838790416718,100.0
850,0.02327609807252884,100.0
851,0.022189492359757423,100.0
852,0.020723314955830574,100.0
853,0.019862275570631027,100.0
854,0.01901286281645298,100.0
855,0.017280474305152893,100.0
856,0.01622062362730503,100.0
857,0.015286118723452091,100.0
858,0.014789512380957603,100.0
859,0.013881444931030273,100.0
860,0.013523208908736706,100.0
861,0.012748274952173233,100.0
862,0.011892039328813553,100.0
863,0.011858134530484676,100.0
864,0.011050553061068058,100.0
865,0.010696731507778168,100.0
866,0.010427390225231647,100.0
867,0.009788664989173412,100.0
868,0.009659552946686745,100.0
869,0.009202123619616032,100.0
870,0.008822035975754261,100.0
871,0.008787429891526699,100.0
872,0.008420448750257492,100.0
873,0.008112702518701553,100.0
874,0.007982137612998486,100.0
875,0.0076163397170603275,100.0
876,0.007411746308207512,100.0
877,0.007263839244842529,100.0
878,0.00705486536026001,100.0
879,0.006908106617629528,100.0
880,0.00679559214040637,100.0
881,0.006588641554117203,100.0
882,0.006436218041926622,100.0
883,0.006317762192338705,100.0
884,0.006169034168124199,100.0
885,0.006061583291739225,100.0
886,0.005941695999354124,100.0
887,0.005786178167909384,100.0
888,0.005696360487490892,100.0
889,0.005570305045694113,100.0
890,0.0054916199296712875,100.0
891,0.00540465721860528,100.0
892,0.005309279542416334,100.0
893,0.0052151973359286785,100.0
894,0.005125389900058508,100.0
895,0.005032305605709553,100.0
896,0.004967307671904564,100.0
897,0.004895823076367378,100.0
898,0.004822102840989828,100.0
899,0.004748153034597635,100.0
900,0.004673749674111605,100.0
901,0.004609243478626013,100.0
902,0.00454581156373024,100.0
903,0.004486155696213245,100.0
904,0.0044253431260585785,100.0
