epoch,train_loss,train_accuracy
283,0.0037983402144163847,100.0
284,0.0036908357869833708,100.0
285,0.0036482203286141157,100.0
286,0.0035606578458100557,100.0
287,0.003452533856034279,100.0
288,0.003422529436647892,100.0
289,0.0033744219690561295,100.0
290,0.0032843092922121286,100.0
291,0.003274820977821946,100.0
292,0.0032488100696355104,100.0
293,0.003178803250193596,100.0
294,0.003195920493453741,100.0
295,0.0031704381108283997,100.0
296,0.003152337856590748,100.0
297,0.003048756392672658,100.0
298,0.0031154865864664316,100.0
299,0.003041511168703437,100.0
300,0.003059718292206526,100.0
301,0.0029674607794731855,100.0
302,0.0029900921508669853,100.0
303,0.0028673892375081778,100.0
304,0.0028835574630647898,100.0
305,0.0028580084908753633,100.0
306,0.0028175765182822943,100.0
307,0.0027753133326768875,100.0
308,0.0027325234841555357,100.0
309,0.0027045716997236013,100.0
310,0.0026804013177752495,100.0
311,0.002631889656186104,100.0
312,0.002617795951664448,100.0
313,0.0025780783034861088,100.0
314,0.002557366853579879,100.0
315,0.0025268758181482553,100.0
316,0.0025123360101133585,100.0
317,0.00248055811971426,100.0
318,0.0024563008919358253,100.0
319,0.0024268613196909428,100.0
320,0.002406993880867958,100.0
321,0.002381368540227413,100.0
322,0.002360417740419507,100.0
323,0.0023370664566755295,100.0
324,0.0023173096124082804,100.0
325,0.002298875479027629,100.0
326,0.002277189865708351,100.0
327,0.002259720116853714,100.0
328,0.0022431008983403444,100.0
329,0.0022382079623639584,100.0
330,0.0022167726419866085,100.0
331,0.002192369196563959,100.0
332,0.002180197276175022,100.0
333,0.002163470722734928,100.0
334,0.0021757662761956453,100.0
335,0.0021687683183699846,100.0
336,0.002134789479896426,100.0
337,0.0021184945944696665,100.0
338,0.002104910323396325,100.0
339,0.0020810014102607965,100.0
340,0.0020599213894456625,100.0
341,0.0020469482988119125,100.0
342,0.0020333705469965935,100.0
343,0.002024349058046937,100.0
344,0.0020482640247792006,100.0
345,0.0020536957308650017,100.0
346,0.0020099214743822813,100.0
347,0.0020011572632938623,100.0
348,0.0019847238436341286,100.0
349,0.0019574875477701426,100.0
350,0.0019386577187106013,100.0
351,0.0019193958723917603,100.0
352,0.0019139194628223777,100.0
353,0.0019048131071031094,100.0
354,0.0018765701679512858,100.0
355,0.0018612060230225325,100.0
356,0.0018480729777365923,100.0
357,0.0018355819629505277,100.0
358,0.00182730529922992,100.0
359,0.0018097799038514495,100.0
360,0.0017930712783709168,100.0
361,0.0017819782951846719,100.0
362,0.0017755749868229032,100.0
363,0.0017644348554313183,100.0
364,0.0017509701428934932,100.0
365,0.0017397399060428143,100.0
366,0.0017232331447303295,100.0
367,0.0017153589287772775,100.0
368,0.0017013303004205227,100.0
369,0.0016891771228983998,100.0
370,0.0016851105028763413,100.0
371,0.0016948156990110874,100.0
372,0.001693766680546105,100.0
373,0.0016626587603241205,100.0
374,0.0016519255004823208,100.0
375,0.0016550198197364807,100.0
376,0.0016659940592944622,100.0
377,0.001688596443273127,100.0
378,0.0016608202131465077,100.0
379,0.0016411712858825922,100.0
380,0.001626976765692234,100.0
381,0.0016236993251368403,100.0
382,0.001594742527231574,100.0
383,0.0015882514417171478,100.0
384,0.0015895846299827099,100.0
385,0.0015676881885156035,100.0
386,0.0015547556104138494,100.0
387,0.0015517488354817033,100.0
388,0.0015292882453650236,100.0
389,0.0015188698889687657,100.0
390,0.001511428621597588,100.0
391,0.00150058523286134,100.0
392,0.0014896291540935636,100.0
393,0.001476931618526578,100.0
394,0.0014685323694720864,100.0
395,0.001466107671149075,100.0
396,0.0014544856967404485,100.0
397,0.0014423067914322019,100.0
398,0.0014316129963845015,100.0
399,0.0014214962720870972,100.0
400,0.001416373415850103,100.0
401,0.0014078404055908322,100.0
402,0.0014006879646331072,100.0
403,0.0013968076091259718,100.0
404,0.0013878433965146542,100.0
405,0.0013762939488515258,100.0
406,0.0013776308624073863,100.0
407,0.0013863795902580023,100.0
408,0.0013982963282614946,100.0
409,0.0013750239741057158,100.0
410,0.0013742282753810287,100.0
411,0.001371836056932807,100.0
412,0.0013451281702145934,100.0
413,0.0013793002581223845,100.0
414,0.0014596475521102548,100.0
415,0.001440674066543579,100.0
416,0.0014255004934966564,100.0
417,0.0014225892955437303,100.0
418,0.0014248429797589779,100.0
419,0.0014006095007061958,100.0
420,0.0013942649820819497,100.0
421,0.0013919908087700605,100.0
422,0.001363506424240768,100.0
423,0.0013637170195579529,100.0
424,0.0013618830125778913,100.0
425,0.0013375147245824337,100.0
426,0.0013316147960722446,100.0
427,0.0013266667956486344,100.0
428,0.0013091480359435081,100.0
429,0.0013250279007479548,100.0
430,0.0013581722741946578,100.0
431,0.0013899828772991896,100.0
432,0.001373984501697123,100.0
433,0.001341302995570004,100.0
434,0.001338296220637858,100.0
435,0.0013355043483898044,100.0
436,0.0012959614396095276,100.0
437,0.0012820857809856534,100.0
438,0.0012751847971230745,100.0
439,0.0012670442229136825,100.0
440,0.0012631327845156193,100.0
441,0.001260814256966114,100.0
442,0.0012422606814652681,100.0
443,0.0012300569796934724,100.0
444,0.001222425838932395,100.0
445,0.0012115479912608862,100.0
446,0.0012071676319465041,100.0
447,0.001199552440084517,100.0
448,0.001190014067105949,100.0
449,0.0011829894501715899,100.0
450,0.0011711146216839552,100.0
451,0.0011641794117167592,100.0
452,0.0011611502850428224,100.0
453,0.0011499671963974833,100.0
454,0.001141437329351902,100.0
455,0.001137051614932716,100.0
456,0.001128440024331212,100.0
457,0.0011225007474422455,100.0
458,0.0011180149158462882,100.0
459,0.0011087985476478934,100.0
460,0.0011027734726667404,100.0
461,0.0010969436261802912,100.0
462,0.001090089208446443,100.0
463,0.0010841541225090623,100.0
464,0.001079239184036851,100.0
465,0.001079181325621903,100.0
466,0.0010746660409495234,100.0
467,0.0010635543148964643,100.0
468,0.001063577481545508,100.0
469,0.0010616567451506853,100.0
470,0.0010634292848408222,100.0
471,0.0010507507249712944,100.0
472,0.001043972559273243,100.0
473,0.0010428150417283177,100.0
474,0.0010445425286889076,100.0
475,0.0010547314304858446,100.0
476,0.001038266229443252,100.0
477,0.001018807990476489,100.0
478,0.0010275007225573063,100.0
479,0.0010147497523576021,100.0
480,0.0010042180074378848,100.0
481,0.0010071373544633389,100.0
482,0.000995785347186029,100.0
483,0.0009896819246932864,100.0
484,0.0009824421722441912,100.0
485,0.0009785088477656245,100.0
486,0.0009750369354151189,100.0
487,0.0009695967310108244,100.0
488,0.0009626701939851046,100.0
489,0.0009568578097969294,100.0
490,0.0009544420754536986,100.0
491,0.0009525843779556453,100.0
492,0.0009445103933103383,100.0
493,0.0009408471523784101,100.0
494,0.0009391413768753409,100.0
495,0.0009370787302032113,100.0
496,0.0009303429978899658,100.0
497,0.0009257365600205958,100.0
498,0.0009200338972732425,100.0
499,0.0009156170417554677,100.0
500,0.0009147740784101188,100.0
501,0.0009106870857067406,100.0
502,0.0009054133552126586,100.0
503,0.0008963242289610207,100.0
504,0.0009012834634631872,100.0
505,0.0009200561325997114,100.0
506,0.0009440269786864519,100.0
507,0.0009352923952974379,100.0
508,0.0009294511983171105,100.0
509,0.0009244912653230131,100.0
510,0.000920076621696353,100.0
511,0.0008868433651514351,100.0
512,0.000918850302696228,100.0
513,0.0009398188558407128,100.0
514,0.0009436125983484089,100.0
515,0.0009526951471343637,100.0
516,0.0009370188345201313,100.0
517,0.0009540084283798933,100.0
518,0.0009507928625680506,100.0
519,0.0009434997919015586,100.0
520,0.0009305296698585153,100.0
521,0.0009220059146173298,100.0
522,0.000926786451600492,100.0
523,0.000914920587092638,100.0
524,0.000922056962735951,100.0
525,0.0009136782609857619,100.0
526,0.0009076036512851715,100.0
527,0.0008990436908788979,100.0
528,0.0008937424281612039,100.0
529,0.0008845480042509735,100.0
530,0.000893498829100281,100.0
531,0.0008876776555553079,100.0
532,0.0008664743509143591,100.0
533,0.0008845287375152111,100.0
534,0.0008999796118587255,100.0
535,0.0009228020790033042,100.0
536,0.0009092461550608277,100.0
537,0.0008940920233726501,100.0
538,0.0008961411658674479,100.0
539,0.0008875522180460393,100.0
540,0.0008655068813823164,100.0
541,0.0008555453969165683,100.0
542,0.0008504317956976593,100.0
543,0.0008434129995293915,100.0
544,0.0008377775084227324,100.0
545,0.0008357672486454248,100.0
546,0.0008279398898594081,100.0
547,0.0008175396942533553,100.0
548,0.0008122557192109525,100.0
549,0.0008075719815678895,100.0
550,0.0008027178118936718,100.0
551,0.0007954519824124873,100.0
552,0.0007939415518194437,100.0
553,0.0007874094881117344,100.0
554,0.0007781607564538717,100.0
555,0.0007744721369817853,100.0
556,0.0007691168575547636,100.0
557,0.0007613695343025029,100.0
558,0.0007561330567114055,100.0
559,0.0007533365278504789,100.0
560,0.0007493773009628057,100.0
561,0.0007452036370523274,100.0
562,0.0007397434674203396,100.0
563,0.0007334159454330802,100.0
564,0.0007300755241885781,100.0
565,0.0007283978629857302,100.0
566,0.0007298266864381731,100.0
567,0.0007270351052284241,100.0
568,0.0007159474771469831,100.0
569,0.0007167811854742467,100.0
570,0.0007154231425374746,100.0
571,0.0007048307452350855,100.0
572,0.000705845421180129,100.0
573,0.0007018334581516683,100.0
574,0.000695205177180469,100.0
575,0.0006913362303748727,100.0
576,0.0006896639824844897,100.0
577,0.0006877388805150986,100.0
578,0.0006828214391134679,100.0
579,0.0006793096545152366,100.0
580,0.0006758926901966333,100.0
581,0.0006748487940058112,100.0
582,0.0006742484983988106,100.0
583,0.0006663434323854744,100.0
584,0.0006705886917188764,100.0
585,0.0006742335390299559,100.0
586,0.0006824249285273254,100.0
587,0.0006768168532289565,100.0
588,0.0006684638792648911,100.0
589,0.0006635694880969822,100.0
590,0.0006575935985893011,100.0
591,0.0006488688522949815,100.0
592,0.0006492692045867443,100.0
593,0.0006501456955447793,100.0
594,0.0006451325607486069,100.0
595,0.0006396144744940102,100.0
596,0.0006383236031979322,100.0
597,0.0006393915391527116,100.0
598,0.0006376234232448041,100.0
599,0.0006351164192892611,100.0
600,0.0006298888474702835,100.0
601,0.000621454615611583,100.0
602,0.0006186522077769041,100.0
603,0.000620347389485687,100.0
604,0.0006240217480808496,100.0
605,0.0006172466673888266,100.0
606,0.0006096227443777025,100.0
607,0.0006148876273073256,100.0
608,0.0006126522785052657,100.0
609,0.0006163892685435712,100.0
610,0.0006159368786029518,100.0
611,0.0006071248790249228,100.0
612,0.0006045846967026591,100.0
613,0.0005986048490740359,100.0
614,0.0005938250105828047,100.0
615,0.0005937862442806363,100.0
616,0.0005920326220802963,100.0
617,0.0005887164734303951,100.0
618,0.0005882304976694286,100.0
619,0.000592642929404974,100.0
620,0.0005957598332315683,100.0
621,0.000593006145209074,100.0
622,0.0005840274970978498,100.0
623,0.0005812484305351973,100.0
624,0.0005801761872135103,100.0
625,0.0005778122576884925,100.0
626,0.0005891963955946267,100.0
627,0.0005818958161398768,100.0
628,0.0005742430803366005,100.0
629,0.0005763212684541941,100.0
630,0.0005659466842189431,100.0
631,0.0005620720330625772,100.0
632,0.0005628730868920684,100.0
633,0.000562306318897754,100.0
634,0.0005634350818581879,100.0
635,0.0005713443970307708,100.0
636,0.0006033637328073382,100.0
637,0.0006374025251716375,100.0
638,0.0006475661648437381,100.0
639,0.0006512117106467485,100.0
640,0.0006708103464916348,100.0
641,0.0006700546946376562,100.0
642,0.0006923471228219569,100.0
643,0.0006714803166687489,100.0
644,0.0006432849913835526,100.0
645,0.0006308065494522452,100.0
646,0.0006451861700043082,100.0
647,0.000643242325168103,100.0
648,0.0006134430295787752,100.0
649,0.0006037663551978767,100.0
650,0.0005985192256048322,100.0
651,0.0006062707980163395,100.0
652,0.0006024496979080141,100.0
653,0.0005975940730422735,100.0
654,0.0005952498759143054,100.0
655,0.0005876346258446574,100.0
656,0.0005871612811461091,100.0
657,0.0005797980702482164,100.0
658,0.0005763342487625778,100.0
659,0.0005703977658413351,100.0
660,0.0005682201590389013,100.0
661,0.0005639779847115278,100.0
662,0.0005619481671601534,100.0
663,0.0005568691994994879,100.0
664,0.000551193137653172,100.0
665,0.0005511160125024617,100.0
666,0.0005481994594447315,100.0
667,0.0005449731834232807,100.0
668,0.0005416986532509327,100.0
669,0.0005386010743677616,100.0
670,0.0005357275949791074,100.0
671,0.0005342026124708354,100.0
672,0.0005315050948411226,100.0
673,0.0005274689174257219,100.0
674,0.0005254579591564834,100.0
675,0.0005232414696365595,100.0
676,0.000521430280059576,100.0
677,0.0005199340521357954,100.0
678,0.0005169459618628025,100.0
679,0.0005145198665559292,100.0
680,0.0005149970529600978,100.0
681,0.0005189951043576002,100.0
682,0.0005224358756095171,100.0
683,0.0005145773757249117,100.0
684,0.0005090964841656387,100.0
685,0.0005164213362149894,100.0
686,0.0005154868704266846,100.0
687,0.0005323435179889202,100.0
688,0.0005233075353316963,100.0
689,0.0005097729153931141,100.0
690,0.0005099780391901731,100.0
691,0.0005154965911060572,100.0
692,0.0005000600940547884,100.0
693,0.000500279595144093,100.0
694,0.0005036961520090699,100.0
695,0.0004970381269231439,100.0
696,0.0004982203245162964,100.0
697,0.000494917796459049,100.0
698,0.0005038681556470692,100.0
699,0.0005026625003665686,100.0
700,0.0005006792489439249,100.0
701,0.0005000449600629508,100.0
702,0.0004917525220662355,100.0
703,0.0004834647406823933,100.0
704,0.00048018142115324736,100.0
705,0.0004825448850169778,100.0
706,0.0004877719911746681,100.0
707,0.0004869243421126157,100.0
708,0.0004935398465022445,100.0
709,0.0004895317833870649,100.0
710,0.0004857862077187747,100.0
711,0.00048645789502188563,100.0
712,0.0004842172493226826,100.0
713,0.00047394217108376324,100.0
714,0.00046977176680229604,100.0
715,0.0004707295447587967,100.0
716,0.0004716066177934408,100.0
717,0.00046873261453583837,100.0
718,0.0004614788922481239,100.0
719,0.00045767612755298615,100.0
720,0.0004596871149260551,100.0
721,0.0004591343167703599,100.0
722,0.0004563033871818334,100.0
723,0.00045337213668972254,100.0
724,0.0004496022593230009,100.0
725,0.0004483960219658911,100.0
726,0.0004494394233915955,100.0
727,0.00044880565837956965,100.0
728,0.0004456363385543227,100.0
729,0.0004424524959176779,100.0
730,0.0004434154834598303,100.0
731,0.00044090356095694005,100.0
732,0.0004381774051580578,100.0
733,0.00043740065302699804,100.0
734,0.0004353508702479303,100.0
735,0.00043406395707279444,100.0
736,0.00043222427484579384,100.0
737,0.00043012225069105625,100.0
738,0.0004287402261979878,100.0
739,0.0004272863734513521,100.0
740,0.0004265570023562759,100.0
741,0.00042537524132058024,100.0
742,0.00042330159340053797,100.0
743,0.0004214810614939779,100.0
744,0.00042050881893374026,100.0
745,0.00041961728129535913,100.0
746,0.00041796837467700243,100.0
747,0.00041674321983009577,100.0
748,0.00041542784310877323,100.0
749,0.0004139884258620441,100.0
750,0.00041317337309010327,100.0
751,0.000411619694205001,100.0
752,0.0004109092114958912,100.0
753,0.0004095605108886957,100.0
754,0.00040814466774463654,100.0
755,0.0004071962321177125,100.0
756,0.00040538981556892395,100.0
757,0.000405609083827585,100.0
758,0.00040613816236145794,100.0
759,0.0004062954685650766,100.0
760,0.00040236784843727946,100.0
761,0.0004030115087516606,100.0
762,0.0004009187105111778,100.0
763,0.00040223452378995717,100.0
764,0.0003985307412222028,100.0
765,0.0003970247635152191,100.0
766,0.0003988408425357193,100.0
767,0.0004055705794598907,100.0
768,0.0004126776766497642,100.0
769,0.00040281095425598323,100.0
770,0.00039691023994237185,100.0
771,0.00040319724939763546,100.0
772,0.00039857838419266045,100.0
773,0.00040082389023154974,100.0
774,0.0004025108355563134,100.0
775,0.00040067994268611073,100.0
776,0.00041964559932239354,100.0
777,0.000427485560066998,100.0
778,0.0004542862006928772,100.0
779,0.00046382815344259143,100.0
780,0.00045977611443959177,100.0
781,0.00044243672164157033,100.0
782,0.00047098062350414693,100.0
783,0.0004617624799720943,100.0
784,0.00044281448936089873,100.0
785,0.0004367555375210941,100.0
786,0.00043836425174959004,100.0
787,0.0004272072692401707,100.0
788,0.0004247832403052598,100.0
789,0.0004107279237359762,100.0
790,0.0004112422466278076,100.0
791,0.00040632288437336683,100.0
792,0.00040190471918322146,100.0
793,0.0004013089928776026,100.0
794,0.0003985969233326614,100.0
795,0.00039081351133063436,100.0
796,0.00039010358159430325,100.0
797,0.0003838171833194792,100.0
798,0.00038203943404369056,100.0
799,0.0003822825092356652,100.0
800,0.00038080938975326717,100.0
801,0.0003770675975829363,100.0
802,0.00037395511753857136,100.0
803,0.0003712998004630208,100.0
804,0.00036979358992539346,100.0
805,0.00036715276655741036,100.0
806,0.0003699075023178011,100.0
807,0.0003692599420901388,100.0
808,0.0003618381451815367,100.0
809,0.00036333498428575695,100.0
810,0.0003779259277507663,100.0
811,0.0003684920957311988,100.0
812,0.0003844258317258209,100.0
813,0.00038920820225030184,100.0
814,0.00037388832424767315,100.0
815,0.0003713467449415475,100.0
816,0.0003699744993355125,100.0
817,0.0003736785729415715,100.0
818,0.0003621096257120371,100.0
819,0.0003639781498350203,100.0
820,0.00035759128513745964,100.0
821,0.000357109762262553,100.0
822,0.00035659008426591754,100.0
823,0.00035979828680865467,100.0
824,0.00035723400651477277,100.0
825,0.00035015997127629817,100.0
826,0.0003561896155588329,100.0
827,0.00035663359449245036,100.0
828,0.00036303960951045156,100.0
829,0.0003589639673009515,100.0
830,0.00035166629822924733,100.0
831,0.00035845887032337487,100.0
832,0.00034573199809528887,100.0
833,0.00035443066735751927,100.0
834,0.00034593656891956925,100.0
835,0.0003528675006236881,100.0
836,0.0003453503595665097,100.0
837,0.0003411935758776963,100.0
838,0.00034241852699778974,100.0
839,0.0003399066918063909,100.0
840,0.0003370419144630432,100.0
841,0.0003369367914274335,100.0
842,0.0003360601549502462,100.0
843,0.0003341631672810763,100.0
844,0.00033395341597497463,100.0
845,0.0003317607333883643,100.0
846,0.00033531669760122895,100.0
847,0.00033233262365683913,100.0
848,0.0003293676709290594,100.0
849,0.00032852881122380495,100.0
850,0.0003257922944612801,100.0
851,0.0003231561277061701,100.0
852,0.0003237616328988224,100.0
853,0.00032440017093904316,100.0
854,0.00031919500906951725,100.0
855,0.00031948581454344094,100.0
856,0.00031721219420433044,100.0
857,0.0003211496805306524,100.0
858,0.0003221885999664664,100.0
859,0.0003205444954801351,100.0
860,0.00031886660144664347,100.0
861,0.0003192473668605089,100.0
862,0.0003160778433084488,100.0
863,0.0003191190480720252,100.0
864,0.00031368451891466975,100.0
865,0.0003125073271803558,100.0
866,0.00031464290805161,100.0
867,0.0003116919833701104,100.0
868,0.00031224533449858427,100.0
869,0.0003132414713036269,100.0
870,0.0003108243690803647,100.0
871,0.0003140708722639829,100.0
872,0.0003161727508995682,100.0
873,0.0003230322618037462,100.0
874,0.00032045357511378825,100.0
875,0.0003164780209772289,100.0
876,0.00031543878139927983,100.0
877,0.00031398958526551723,100.0
878,0.00030524234171025455,100.0
879,0.000305090012261644,100.0
880,0.0003066963981837034,100.0
881,0.00030483247246593237,100.0
882,0.00030847894959151745,100.0
883,0.00030932293157093227,100.0
884,0.00031658753869123757,100.0
885,0.0003155627055093646,100.0
886,0.0003135369624942541,100.0
887,0.00031589673017151654,100.0
888,0.0003130123077426106,100.0
889,0.0003067915386054665,100.0
890,0.00030249691917560995,100.0
891,0.00029877369524911046,100.0
892,0.0002986117033287883,100.0
893,0.0003010709770023823,100.0
894,0.0003003130841534585,100.0
895,0.0002995987597387284,100.0
